year,GEOID,sports_team_count,has_NFL,has_NBA,has_MLB,has_NHL,has_pro_team,power4_school_count,has_power4_school,mlb_avg_temp,mlb_win_pct,mlb_make_playoffs,mlb_make_playoffs_prev,mlb_murder_rate,nfl_avg_temp,nfl_win_pct,nfl_make_playoffs,nfl_make_playoffs_prev,nfl_murder_rate,nhl_avg_temp,nhl_win_pct,nhl_make_playoffs,nhl_make_playoffs_prev,nhl_murder_rate,cfb_avg_temp,cfb_win_pct,cfb_make_playoffs,cfb_make_playoffs_prev,cfb_murder_rate,median_household_income,labor_force,unemployed,unemployment_rate,median_home_value,median_gross_rent,housing_units,owner_occupied,homeownership_rate,poverty_universe,below_poverty,poverty_rate,edu_universe_25plus,bachelors_plus_rate,total_population,race_white_nonhispanic_rate,race_black_nonhispanic_rate,race_aian_nonhispanic_rate,race_asian_nonhispanic_rate,race_nhpi_nonhispanic_rate,race_other_nonhispanic_rate,race_two_plus_nonhispanic_rate,hispanic_or_latino_rate,pop_under_18_rate,pop_18_to_64_rate,pop_65plus_rate
2023,26420,3,1,1,1,0,1,1,1,70,90,1,1,15.53,70,0.588,1,1,15.81,NA,NA,0,0,NA,NA,0.333,0,0,15.78,80458,3717377,221170,5.949625233060838,275200,1378,2601888,1592707,61.21351111193103,7183592,976498,13.593450184810049,4718703,35.36221711771222,7274714,33.756845973601166,16.95992447263219,0.11120712099472227,8.08752069153509,0.04918406414327766,0.38603579467179056,2.8929384715330393,37.75634341088873,26.103871574882533,61.856974720930616,12.039153704186859
2023,26900,1,1,1,0,0,1,0,0,NA,NA,0,0,NA,53,0.529,0,0,18.11,NA,NA,0,0,NA,NA,NA,0,0,NA,77065,1117994,45535,4.072919890446639,244000,1142,829040,552222,66.60981376049406,2067074,217654,10.529569817045738,1407364,37.849838421332365,2106327,68.32922903233923,14.950622576646456,0.05369536638897949,3.8052496122396953,0.01989244784879081,0.4512119913004961,3.7619514918623747,8.628147481373976,24.613652106249408,61.04754864747971,14.338799246270877
2023,26980,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.714,0,0,1.84,74142,101354,3561,3.5134281824101663,280400,1077,71262,43136,60.53155959698016,169099,26484,15.661831234957038,107593,50.349929828148674,177420,77.25566452485627,6.59170330289708,0.06819975200090181,5.109908691241123,0.03156352158719423,0.40468943749295455,3.7859316875211366,6.752339082403338,20.19445383834968,66.03990530943524,13.765640852215084
2023,27260,1,1,0,0,0,1,0,0,NA,NA,0,0,NA,70,0.529,0,0,14.18,NA,NA,0,0,NA,NA,NA,0,0,NA,77013,838217,34959,4.1706383907747036,308900,1416,642847,426007,66.26880112997338,1612204,195281,12.112673086036258,1146133,35.12201463529974,1645707,59.6771478762623,20.339161223717223,0.09211846337166944,3.988194739403794,0.058819704844179435,0.7086923735513065,4.5322770092124545,10.603588609637074,22.28239899325943,60.963828919728726,16.753772087011843
2023,28140,2,1,0,1,0,1,0,0,54,56,0,0,30.44,54,0.647,1,1,29.95,NA,NA,0,0,NA,NA,NA,0,0,NA,81927,1183289,47777,4.037644227234429,265400,1201,882252,578663,65.58931008374024,2170133,217501,10.022473276983485,1496767,39.1779749286295,2202006,69.81588606025598,11.727942612327123,0.1686189774233131,2.909846748828114,0.18464981475981446,0.4589451618206309,4.088045173355567,10.64606545122947,23.92414007954565,60.492387395856326,15.583472524598024
2023,28940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,9.93,69734,456084,17675,3.875382604958736,255300,1080,371027,260373,70.1762944475739,898923,113223,12.595405835649995,641713,31.86019295230111,919553,84.35402853342873,5.304425084796635,0.0849325704989272,1.5243275809007202,0.06329162103761284,0.4101993033571746,3.0551800711867614,5.203615234793427,20.571190567590993,60.745166401501606,18.683643030907408
2023,29200,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.333,0,0,1.23,59895,114852,3444,2.9986417302267263,204300,1071,89267,52104,58.36871408247168,208179,36297,17.435476200769532,131070,35.3505760280766,225019,75.78648914091698,5.045351725854261,0.0773268035143699,6.510116923459797,0.006666103751238784,0.4408516614152582,3.0010799088077005,9.132117732280385,20.85690541687591,65.87577049049192,13.267324092632176
2023,29620,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.333,0,0,3.09,70886,247911,13570,5.473738559402366,205400,1054,192995,128831,66.75354283789736,450299,59001,13.102627365372784,308328,37.25123894034924,470434,73.91791409634507,8.57569818508016,0.23637747271668288,4.475866965397909,0.015517585888775047,0.5244093751727128,4.781117011100388,7.473099308298295,20.284885871344333,63.37424590909671,16.34086821955896
2023,29820,3,1,0,0,1,1,0,0,NA,NA,0,0,NA,70,0.471,0,0,8.87,70,0.598,1,1,8.96,NA,NA,0,0,NA,73845,1169319,86020,7.356418564993812,400800,1518,847378,483415,57.04833026111133,2270530,299896,13.20819368165142,1592547,27.308581787539083,2293764,39.38766150310145,11.664975123857554,0.34088075320739186,10.246433373267696,0.7441044501526748,0.5633099133127907,5.6048922208213225,31.447742662279122,22.537017757711777,61.88369858451001,15.57928365777822
2023,29940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,2.52,68756,69840,3261,4.669243986254296,281600,1066,49939,24725,49.51040269128337,111114,16894,15.204204690678042,70789,52.03068273319301,119547,76.54562640635064,3.9800245928379634,1.0313935105021457,4.522907308422629,0.002509473261562398,0.5110960542715417,6.343948405229742,7.062494249123776,17.817260157093028,68.8599462972722,13.32279354563477
2023,30460,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.538,0,0,7.09,70717,276109,12697,4.598546226309175,258900,1070,213372,127078,59.55701779052547,500696,69955,13.97155160017256,342751,41.06946442169389,517378,74.61739772468098,10.506244950500408,0.0458079006065198,2.9284198400395844,0.009470831770968227,0.25861169203174467,3.8584941764048724,7.775552883964916,22.00441456729896,62.84322101055708,15.152364422143966
2023,30700,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,3.18,73095,190430,5862,3.078296486898073,257500,1043,138807,82557,59.47610711275368,326853,37396,11.44122893166041,214143,40.5854966074072,341309,79.53496684822258,3.519977498395882,0.2970914918739324,3.8648263010937303,0.04248349735869842,0.2727733520065395,4.508231543850294,7.9596494671983455,22.68941047555148,62.26938053201059,15.041208992437937
2023,31080,8,1,1,1,1,1,0,0,66,86.5,1,1,NA,67,0.44099999999999995,1,1,NA,66,0.482,1,1,7.06,NA,NA,0,0,NA,93525,6897043,455764,6.6081072714785165,825300,1987,4464908,2168812,48.574617886863514,12819064,1618969,12.629385421587722,9117096,37.389010711305446,13012469,28.19317379353603,6.079345895079557,0.16669396100002237,16.494909613233276,0.21405622560945198,0.5454614339523114,3.473599053338763,44.83276002425058,20.998082685153754,64.03498060206714,14.966936712779106
2023,31140,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.714,0,0,19.65,71737,708762,30657,4.325429410718972,236400,1064,550423,377669,68.61432025914614,1335877,163772,12.25951191614198,945775,32.14813248394174,1361847,73.39135747260889,14.030797879644336,0.042442359530843035,2.045751101261742,0.03230906261863484,0.33674854811149857,3.6461511462007117,6.474442430023343,22.450759887123883,60.80771187952831,16.7415282333478
2023,31180,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.538,0,0,8.39,62288,181447,8569,4.722591169873296,188700,1116,138525,79044,57.061180292366,340150,57939,17.033367631927092,214888,31.34795800603105,354782,51.20130108066362,6.405623735138762,0.15699781837860996,2.1153835312952745,0.05947314125293843,0.20829692599962793,2.462075302580176,37.390848464691,23.818852140187495,62.79405381332762,13.387094046484885
2023,31540,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.538,0,0,2.95,86827,392578,10022,2.552868474545186,344600,1300,295527,179737,60.8191468123048,667882,66580,9.968826828691297,461223,49.2930751501985,683967,79.31464529721464,4.391001320239134,0.15965682554860103,5.017932151697377,0.02324673558812048,0.3410983278433024,3.8572036370175757,6.895215704851257,20.227584079348855,64.23628625357655,15.53612966707458
2023,31740,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,2.1,64096,74529,2764,3.708623488843269,212600,1083,50008,25565,51.121820508718606,121534,22018,18.116740994289664,72202,38.967064624248636,133413,71.76886810130947,7.934009429365954,0.27808384490267063,3.02968976036818,0.19563310921724267,0.5329315733849025,5.438000794525271,10.82278338692631,22.85684303628582,66.64043234167585,10.502724622038333
2023,32820,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64743,669098,43477,6.497852332543215,228100,1153,517674,313655,60.58928978469075,1317757,214970,16.313326356832103,888958,30.737222680936554,1341606,40.90537758477526,46.64476753979932,0.0573193620183571,2.211454033449463,0.04725679521409415,0.309256219784348,2.6236465847648267,7.200921880194334,25.01159058620787,60.26374360281632,14.7246658109758
2023,33100,4,1,1,1,1,1,1,1,77,84,1,1,13.54,77,0.647,1,1,13.65,77,0.671,1,1,14.64,NA,0.538,0,0,3.8,73481,3217050,160940,5.002719883122737,405600,1770,2311230,1394735,60.346006239102124,6054694,794980,13.129978162397638,4429878,35.613802456862246,6138876,28.23239954675742,19.56281573369457,0.08372868257967746,2.470696590059809,0.03722179760594611,0.7312413542804904,2.840177908789818,46.04171838623227,20.07271363682863,60.941644691959894,18.98564167121147
2023,33340,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76404,824744,31097,3.770503331943003,283800,1105,650084,392835,60.42834464469207,1541102,191173,12.404954376803094,1074329,38.788676466892355,1566361,64.44382872147608,15.772290040418524,0.2467502702122946,4.020146058284137,0.015641349599485686,0.3369593599432059,3.3279684568244483,11.836415743241819,22.79365995450602,60.57435035729311,16.631989688200868
2023,33460,4,1,1,1,1,1,1,1,46,87,1,1,10.28,46,0.412,0,0,10.55,46,0.53,0,1,10.68,NA,0.462,0,0,10.57,98180,2072937,80314,3.874406216879722,354400,1396,1458896,1034946,70.9403548984986,3634418,296604,8.16097653049264,2524357,44.86287002987295,3693351,72.20570154312439,8.839858437500254,0.3430489005783637,6.861952736146659,0.01927788612563496,0.5180661139436789,4.537315841359243,6.674778541221779,23.400294204368876,61.5548589884904,15.044846807140724
2023,34060,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,2.53,62394,71982,3756,5.217971159456531,226800,926,57158,35857,62.733125721683756,130440,24822,19.029438822447105,91726,39.48171728844602,140724,86.9233393024644,4.221739006850289,0.08882635513487394,2.7209289104914585,0.002842443364315966,0.5599613427702453,2.671896762457008,2.8104658764674113,16.60768596685711,68.5831841050567,14.80912992808618
2023,34980,3,1,1,0,1,1,1,1,NA,NA,0,0,NA,60,0.353,0,0,12.36,60,0.604,1,0,13.37,NA,0.167,0,0,13.24,82499,1117719,39960,3.5751382950455346,376800,1434,805828,528545,65.59029966692644,2002908,208043,10.387047233322749,1389094,39.87239164520184,2043713,68.95263669605272,14.131436263310945,0.0828394202121335,2.8229012586405235,0.03459389845834518,0.5058440201730869,3.740300130204192,9.729448312948051,23.00347455831616,63.19850194229816,13.798023499385678
2023,35380,2,1,1,0,0,1,0,0,NA,NA,0,0,NA,70,0.529,0,0,56.33,NA,NA,0,0,NA,NA,NA,0,0,NA,62271,497269,33580,6.752884253794224,248000,1182,397029,239444,60.30894468666017,970927,177337,18.264709911249767,692711,33.04942465183893,988763,41.9822545948827,38.02468336699492,0.22270250808333242,3.1481760543224215,0.018002291752421965,0.6888405007064382,3.3184898706767956,12.596850812580973,21.83121738980929,61.306804562873005,16.86197804731771
2023,35620,9,1,1,1,1,1,1,1,55,78.5,0,0,NA,55,0.38249999999999995,0,0,NA,55,0.5873333333333333,1,1,32.8,NA,0.538,0,0,2.59,97334,10421502,681021,6.53476821287373,587400,1780,7362500,3789974,51.476726655348045,19439359,2416274,12.429802855125006,13911545,43.49715290429639,19756722,43.468182626652336,15.122291035931973,0.12972799839973453,11.711472176406593,0.028066396844577755,1.0283841621094836,3.1102274962415324,25.40164810741377,21.323572807270356,62.08554232832755,16.5908848644021
2023,36420,1,0,1,0,0,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.769,0,0,3.1,70499,738321,34094,4.617774653572091,214700,1081,562932,359717,63.900613217937504,1410045,195835,13.888563840161131,945744,33.420249031450375,1445122,61.217115233177545,9.607285751652801,2.8239830270385475,3.219589764739586,0.0550126563708808,0.3661974559933348,7.433144052889652,15.27767205813765,24.335800022420255,61.16459371596308,14.499606261616666
2023,36740,1,0,1,0,0,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.462,0,0,10.44,75611,1435830,73671,5.130899897620192,338500,1659,985142,623087,63.24844540177964,2668203,313534,11.75075509622019,1889178,35.8283338044377,2721022,43.09388163712017,15.033064782276659,0.07596410466361536,4.371849988717474,0.07802215491091215,0.8094385124412813,4.038078339682663,32.49970048018722,21.423090294749546,63.07512397915195,15.501785726098502
2023,37980,4,1,1,1,1,1,0,0,55,90,1,1,26.71,55,0.647,1,1,27.43,55,0.53,0,0,27.71,NA,NA,0,0,NA,89273,3329656,197394,5.928360166936164,326700,1413,2445882,1638472,66.98900437551771,6090900,712006,11.689668193534617,4348730,41.452125103191044,6241882,59.216675355285474,19.578021500566656,0.061199490794603295,6.2749343867762954,0.023614672625980434,0.5786395833820633,3.821443596658828,10.4454714139101,21.508160519535615,61.683511479390354,16.808328001074035
2023,38060,4,1,1,1,1,1,1,1,75,84,1,1,8.3,75,0.235,0,0,8.86,NA,0.47,0,0,NA,NA,0.25,0,0,4.5,84703,2522869,118176,4.684190895365554,401400,1581,1854535,1230071,66.3277317494682,4854654,544541,11.216885899592432,3370915,34.56726141121921,4941206,53.59976896328548,5.431042543055279,1.5575347394947712,4.030271152427161,0.20199522140951018,0.4173475058518103,4.0106200793895255,30.751419795086466,22.732770097016804,60.79689857091568,16.470331332067513
2023,38300,3,1,0,1,1,1,1,1,52,76,0,0,17.43,52,0.588,1,1,17.87,52,0.537,0,0,18.01,NA,0.25,0,0,17.95,73942,1275756,63618,4.986690244843057,204500,1011,1059751,746600,70.45051148807597,2382455,259174,10.878442614865758,1782988,37.40367293554415,2443921,83.4220909759358,7.765922057218708,0.03879012455803604,2.5084689726059066,0.014853180606083422,0.36531459077441536,3.592178306909266,2.292381791391784,18.94754372174878,60.046171705222875,21.006284573028342
2023,38900,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94573,1368012,68018,4.972032409072435,526500,1654,1000418,620392,62.013278449608066,2477726,236581,9.548311637364261,1794165,42.0509819330998,2510529,69.25480645712517,2.858401556006722,0.3934230594428505,6.879546103629952,0.5073034408286062,0.5262635882716352,6.053226232399625,13.527029562295438,20.686516666407755,63.40113975978768,15.912343573804566
2023,39340,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,1.27,96745,356552,12520,3.5114092755053963,487200,1434,199358,136310,68.37448208750088,679155,59272,8.727315561248904,355794,43.37256952056527,695895,79.10891729355721,0.599659431379734,0.2612463087103658,1.4089769289907244,0.7746858362252926,0.2698682990968465,3.8722795824082654,13.704366319631553,32.198535698632696,59.93317957450477,7.8682847268625284
2023,40900,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93986,1208610,70987,5.8734413913503944,559000,1729,876004,547473,62.496632435468335,2374960,274810,11.571142250816855,1651306,36.31107741387726,2406563,48.68295573396583,6.56575373260538,0.27695098777800536,14.561638319877767,0.7909204953288155,0.5470457245457525,6.022946417775059,22.551788588123394,22.390105723390576,61.30340240417558,16.30649187243384
2023,41180,2,1,0,1,1,1,0,0,57,71,0,0,75.32,NA,NA,0,0,NA,57,0.561,0,0,74.68,NA,NA,0,0,NA,78225,1478780,61136,4.134218747886771,232100,1073,1154841,809401,70.08765708872477,2747959,283828,10.328683943246606,1960002,37.55868616460595,2809414,71.01231787127138,17.34909842408417,0.08499993237023806,2.7975228997933375,0.026731553270539696,0.33736572822659816,4.569920987081292,3.822042603902451,21.988571282125026,60.56216705690226,17.449261660972716
2023,41620,2,0,1,0,1,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,52,NA,0,0,NA,NA,NA,0,0,NA,95045,700291,25612,3.6573367357284328,478200,1486,439639,298149,67.81677694654023,1244652,101251,8.134884288941809,807926,37.76261687332751,1261337,68.57192011334004,1.5995725170989197,0.47013605404424036,3.861299557532999,1.4655877057439843,0.4228846057794229,3.9805381115435448,19.62806133491684,26.202830805724403,62.37524150960449,11.421927684671108
2023,41620,2,0,1,0,1,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,3.99,95045,700291,25612,3.6573367357284328,478200,1486,439639,298149,67.81677694654023,1244652,101251,8.134884288941809,807926,37.76261687332751,1261337,68.57192011334004,1.5995725170989197,0.47013605404424036,3.861299557532999,1.4655877057439843,0.4228846057794229,3.9805381115435448,19.62806133491684,26.202830805724403,62.37524150960449,11.421927684671108
2023,41700,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74297,1332751,67529,5.0668879633179795,258700,1299,949097,602739,63.50657519726646,2567160,344984,13.438352108945292,1719743,31.926223860193065,2612802,32.8807923447701,6.51327578591872,0.12063677232335247,2.636212005349047,0.09610372312942198,0.4792173306664646,2.7289476967638575,54.54481434107904,24.566691237988948,61.77146220800505,13.661846554006004
2023,41740,1,0,0,1,0,1,0,0,64,82,0,0,4.52,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,102285,1769244,104758,5.92106006859427,791600,2154,1159822,632194,54.50784689374749,3193390,330602,10.352697290340359,2269135,42.08987125049854,3282782,43.17514839547677,4.438430575042753,0.25572822075910007,11.905846931048117,0.3721234002135993,0.5405171589219144,4.974835368294331,34.33736995024342,21.145753814904552,63.81099932922747,15.04324685586798
2023,41860,4,1,1,1,1,1,0,0,59,64.5,0,0,16.905,59,0.706,1,1,7.5,NA,NA,0,0,NA,NA,NA,0,0,NA,133780,2583342,138635,5.366498125296612,1113800,2426,1735054,961002,55.38744039090426,4592243,399787,8.705702202605568,3403234,52.36501515911042,4653593,35.986537713977135,6.769264093357541,0.18450259831489346,27.367842439164747,0.6051453145988487,0.7019952110122222,5.3956802840299956,22.989032345544615,19.402878592949577,63.97884387397007,16.618277533080352
2023,41860,4,1,1,1,1,1,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.462,0,0,5.59,133780,2583342,138635,5.366498125296612,1113800,2426,1735054,961002,55.38744039090426,4592243,399787,8.705702202605568,3403234,52.36501515911042,4653593,35.986537713977135,6.769264093357541,0.18450259831489346,27.367842439164747,0.6051453145988487,0.7019952110122222,5.3956802840299956,22.989032345544615,19.402878592949577,63.97884387397007,16.618277533080352
2023,41940,2,0,0,0,1,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,60,0.287,0,0,4.55,NA,0.25,0,0,0.78,157444,1081406,48706,4.503951337425536,1342700,2794,674655,375523,55.66148624111583,1937143,133588,6.896135184650798,1381636,54.81277268397755,1969353,28.287716828826525,2.2097612769269905,0.150658617322542,38.094440153695146,0.360422940935424,0.4593894543030122,4.113482956077453,26.32412777191291,21.10200659810608,64.5368808943851,14.36111250750881
2023,42660,3,1,0,1,1,1,1,1,53,88,0,0,5.79,53,0.529,0,0,5.75,53,NA,0,0,NA,NA,0.933,1,1,6.1,112594,2243158,102267,4.559063605862805,673500,1932,1586350,958295,60.40880007564535,3960083,332072,8.385480809366875,2850044,46.31237272126325,4021467,58.13709275744399,5.892327352182674,0.5284638665442238,15.24677437363032,0.8633416611400765,0.5761330380182158,7.323969088892188,11.431897862148316,21.091681219813566,64.86272298143936,14.045595798747074
2023,45060,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.462,0,0,9.97,73558,331767,17572,5.296488198042602,175300,1036,267658,182897,68.33234949076808,625973,87515,13.980634947513709,451148,34.215157775275514,657128,79.2914013708136,7.647520726555557,0.33965985317928926,3.0881350360964683,0.012174188285996031,0.3813564480588257,4.278618473113306,4.9611339038969575,20.782252468316674,61.00379225965109,18.213955272032237
2023,45220,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.929,0,0,11.96,63078,200756,10700,5.32985315507382,249900,1197,155020,89074,57.45968262159721,363262,67192,18.496842499353082,243823,40.85627688938287,388298,53.65157688167336,31.62158960386095,0.07236709949574811,2.693034731057075,0.03193423607641554,0.45635053489845423,3.514568707539055,7.958578205398946,19.111867689248978,65.33667440986048,15.551457900890552
2023,45300,3,1,0,1,1,1,0,0,74,99,1,1,8.41,74,0.529,1,1,8.1,74,0.598,1,1,8.8,NA,NA,0,0,NA,71254,1636363,76050,4.647501807361814,306100,1497,1303644,881420,67.61201677758652,3182404,388884,12.219818728231866,2356194,34.01621428456231,3240469,59.44926490578987,11.358541001318018,0.10066444085717222,3.6726165255708354,0.06603982324780765,0.6228728002026866,3.6455525419314303,21.084447961082176,19.51547754352842,60.34024704448646,20.144275411985117
